Date,Close,T_noise,T_trend,T_mix
2015-08-26,20164.0,0.59167,0.10833,0.35
2015-08-27,20287.0,0.65,0.11667,0.383335
2015-08-28,20581.0,0.86667,0.11667,0.49167
2015-08-31,20553.0,0.81667,0.31667,0.56667
2015-09-01,20350.0,0.59167,0.63333,0.6125
2015-09-02,20395.0,0.50833,0.83333,0.67083
2015-09-03,20432.0,0.43333,0.90833,0.67083
2015-09-04,20260.0,0.24167,0.75,0.495835
2015-09-07,20211.0,0.25833,0.50833,0.3833299999999999
2015-09-08,20251.0,0.225,0.33333,0.279165
2015-09-09,20857.0,0.68333,0.24167,0.4625
2015-09-10,20822.0,0.86667,0.3,0.583335
2015-09-11,20770.0,0.85833,0.38333,0.62083
2015-09-14,20655.0,0.71667,0.55833,0.6375
2015-09-15,20702.0,0.7666700000000001,0.74167,0.75417
2015-09-16,21157.0,0.85,0.8916700000000001,0.870835
2015-09-17,21245.0,0.775,0.93333,0.8541650000000001
2015-09-18,21401.0,0.8250000000000001,0.90833,0.866665
2015-09-21,21022.0,0.55833,0.8250000000000001,0.691665
2015-09-22,21139.0,0.725,0.75,0.7375
2015-09-23,20857.0,0.31667,0.78333,0.55
2015-09-24,20862.0,0.33333,0.75833,0.54583
2015-09-25,20831.0,0.4,0.6,0.5
2015-09-30,20978.0,0.4083299999999999,0.43333,0.42083
2015-10-01,21210.0,0.5750000000000001,0.39167,0.483335
2015-10-02,21072.0,0.53333,0.4,0.466665
2015-10-05,21094.0,0.625,0.43333,0.529165
2015-10-06,21294.0,0.68333,0.50833,0.59583
2015-10-07,21619.0,0.53333,0.6416700000000001,0.5875
2015-10-08,21771.0,0.55,0.625,0.5875
2015-10-12,21901.0,0.58333,0.60833,0.5958300000000001
2015-10-13,21846.0,0.525,0.63333,0.5791649999999999
2015-10-14,21767.0,0.4083299999999999,0.5750000000000001,0.491665
2015-10-15,22012.0,0.5750000000000001,0.58333,0.579165
2015-10-16,21971.0,0.49167,0.55833,0.525
2015-10-19,21980.0,0.45833,0.53333,0.49583
2015-10-20,22030.0,0.525,0.5750000000000001,0.55
2015-10-21,22119.0,0.56667,0.525,0.5458350000000001
2015-10-22,21999.0,0.29167,0.41667,0.35417
2015-10-23,22168.0,0.4,0.44167,0.420835
2015-10-26,22223.0,0.45833,0.45833,0.45833
2015-10-27,22213.0,0.4,0.43333,0.416665
2015-10-28,22199.0,0.35833,0.43333,0.39583
2015-10-29,22150.0,0.3,0.375,0.3375
2015-10-30,22252.0,0.225,0.30833,0.266665
2015-11-02,22199.0,0.25,0.325,0.2875
2015-11-03,22407.0,0.35,0.30833,0.329165
2015-11-04,22402.0,0.44167,0.26667,0.35417
2015-11-05,22370.0,0.46667,0.29167,0.37917
2015-11-06,22227.0,0.31667,0.25833,0.2875
2015-11-09,22140.0,0.19167,0.275,0.233335
2015-11-10,21816.0,0.11667,0.29167,0.20417
2015-11-11,21784.0,0.15833,0.24167,0.2
2015-11-12,21820.0,0.25833,0.175,0.216665
2015-11-13,21519.0,0.24167,0.15,0.195835
2015-11-16,21281.0,0.18333,0.14167,0.1624999999999999
2015-11-17,21463.0,0.425,0.14167,0.283335
2015-11-18,21405.0,0.38333,0.175,0.279165
2015-11-19,21692.0,0.6416700000000001,0.3,0.470835
2015-11-20,21729.0,0.7000000000000001,0.4,0.55
2015-11-23,21870.0,0.65833,0.46667,0.5625
2015-11-24,21967.0,0.61667,0.60833,0.6125
2015-11-25,21948.0,0.61667,0.63333,0.625
2015-11-26,22208.0,0.73333,0.73333,0.73333
2015-11-27,22155.0,0.70833,0.75,0.7291650000000001
2015-11-30,21734.0,0.2833299999999999,0.70833,0.49583
2015-12-01,22051.0,0.53333,0.65,0.591665
2015-12-02,21909.0,0.375,0.59167,0.483335
2015-12-03,21714.0,0.35833,0.48333,0.42083
2015-12-04,21484.0,0.2333299999999999,0.41667,0.325
2015-12-07,21410.0,0.20833,0.33333,0.27083
2015-12-08,21308.0,0.15833,0.24167,0.2
2015-12-09,21303.0,0.18333,0.225,0.2041649999999999
2015-12-10,21433.0,0.225,0.19167,0.208335
2015-12-11,21388.0,0.26667,0.15,0.208335
2015-12-14,21205.0,0.13333,0.14167,0.1375
2015-12-15,21245.0,0.21667,0.15,0.183335
2015-12-16,21671.0,0.6,0.175,0.3875
2015-12-17,21643.0,0.70833,0.275,0.491665
2015-12-18,21604.0,0.775,0.4,0.5875
2015-12-21,21701.0,0.79167,0.525,0.658335
2015-12-22,21734.0,0.78333,0.65833,0.72083
2015-12-23,21953.0,0.75,0.8,0.775
2015-12-24,21812.0,0.7000000000000001,0.85833,0.7791650000000001
2015-12-28,21519.0,0.4,0.8916700000000001,0.645835
2015-12-29,21714.0,0.46667,0.78333,0.625
2015-12-30,21604.0,0.475,0.6416700000000001,0.558335
2016-01-04,21166.0,0.2833299999999999,0.5,0.391665
2016-01-05,21299.0,0.29167,0.39167,0.34167
2016-01-06,21144.0,0.35833,0.35,0.354165
2016-01-07,20941.0,0.25,0.31667,0.283335
2016-01-08,21090.0,0.33333,0.31667,0.325
2016-01-11,20853.0,0.29167,0.3,0.295835
2016-01-12,20792.0,0.26667,0.25833,0.2625
2016-01-13,21085.0,0.43333,0.26667,0.35
2016-01-14,20884.0,0.36667,0.325,0.345835
2016-01-15,20670.0,0.35833,0.33333,0.3458299999999999
2016-01-18,20651.0,0.3,0.31667,0.308335
2016-01-19,20760.0,0.35,0.31667,0.333335
2016-01-20,20287.0,0.11667,0.31667,0.21667
2016-01-21,20237.0,0.15,0.26667,0.208335
2016-01-22,20677.0,0.33333,0.21667,0.275
2016-01-25,20788.0,0.6416700000000001,0.20833,0.425
2016-01-26,20526.0,0.525,0.20833,0.366665
2016-01-27,20813.0,0.65,0.33333,0.491665
2016-01-28,20846.0,0.725,0.45833,0.591665
2016-01-29,20874.0,0.75833,0.66667,0.7124999999999999
2016-02-01,21026.0,0.78333,0.75833,0.7708299999999999
2016-02-02,20879.0,0.71667,0.775,0.745835
2016-02-03,20642.0,0.5166700000000001,0.74167,0.62917
2016-02-04,21022.0,0.68333,0.74167,0.7125
2016-02-05,21077.0,0.6416700000000001,0.79167,0.71667
2016-02-11,20508.0,0.20833,0.69167,0.45
2016-02-12,20357.0,0.15,0.49167,0.320835
2016-02-15,20624.0,0.325,0.33333,0.329165
2016-02-16,20924.0,0.5166700000000001,0.3,0.408335
2016-02-17,20950.0,0.475,0.31667,0.395835
2016-02-18,21131.0,0.65833,0.33333,0.49583
2016-02-19,21175.0,0.74167,0.31667,0.52917
2016-02-22,21210.0,0.78333,0.48333,0.63333
2016-02-23,21215.0,0.725,0.69167,0.7083349999999999
2016-02-24,21195.0,0.6,0.7666700000000001,0.683335
2016-02-25,21219.0,0.59167,0.75833,0.675
2016-02-26,21261.0,0.55833,0.74167,0.65
2016-02-29,21237.0,0.60833,0.69167,0.65
2016-03-02,21560.0,0.73333,0.63333,0.68333
2016-03-03,21628.0,0.74167,0.61667,0.67917
2016-03-04,21633.0,0.7000000000000001,0.675,0.6875
2016-03-07,21676.0,0.68333,0.675,0.679165
2016-03-08,21523.0,0.63333,0.73333,0.68333
2016-03-09,21619.0,0.69167,0.75833,0.725
2016-03-10,21816.0,0.69167,0.74167,0.71667
2016-03-11,21865.0,0.6416700000000001,0.7000000000000001,0.6708350000000001
2016-03-14,21846.0,0.45833,0.63333,0.54583
2016-03-15,21829.0,0.4083299999999999,0.65,0.529165
2016-03-16,21887.0,0.425,0.56667,0.495835
2016-03-17,22008.0,0.59167,0.53333,0.5625
2016-03-18,22021.0,0.59167,0.475,0.533335
2016-03-21,21994.0,0.48333,0.45,0.466665
2016-03-22,22106.0,0.5166700000000001,0.43333,0.475
2016-03-23,22087.0,0.5166700000000001,0.5,0.508335
2016-03-24,22030.0,0.43333,0.56667,0.5
2016-03-25,21990.0,0.41667,0.56667,0.49167
2016-03-28,22026.0,0.41667,0.48333,0.45
2016-03-29,22140.0,0.5,0.45833,0.479165
2016-03-30,22239.0,0.59167,0.41667,0.50417
2016-03-31,22145.0,0.5,0.39167,0.445835
2016-04-01,21829.0,0.36667,0.43333,0.4
2016-04-04,21870.0,0.38333,0.43333,0.4083299999999999
2016-04-05,21688.0,0.375,0.45833,0.416665
2016-04-06,21797.0,0.43333,0.41667,0.425
2016-04-07,21812.0,0.44167,0.4083299999999999,0.425
2016-04-08,21767.0,0.44167,0.39167,0.41667
2016-04-11,21784.0,0.425,0.38333,0.404165
2016-04-12,21958.0,0.59167,0.375,0.483335
2016-04-14,22407.0,0.68333,0.475,0.579165
2016-04-15,22389.0,0.65833,0.55833,0.60833
2016-04-18,22313.0,0.58333,0.63333,0.60833
2016-04-19,22343.0,0.66667,0.6416700000000001,0.65417
2016-04-20,22270.0,0.6,0.675,0.6375
2016-04-21,22443.0,0.70833,0.69167,0.7
2016-04-22,22356.0,0.6,0.675,0.6375
2016-04-25,22331.0,0.50833,0.65833,0.5833299999999999
2016-04-26,22398.0,0.5,0.6,0.55
2016-04-27,22398.0,0.4083299999999999,0.54167,0.475
2016-04-28,22168.0,0.39167,0.55833,0.475
2016-04-29,22096.0,0.43333,0.50833,0.4708299999999999
2016-05-02,21928.0,0.36667,0.425,0.395835
2016-05-03,21996.0,0.375,0.38333,0.379165
2016-05-04,21882.0,0.25833,0.375,0.316665
2016-05-09,21845.0,0.25833,0.33333,0.29583
2016-05-10,21932.0,0.36667,0.30833,0.3375
2016-05-11,21909.0,0.4083299999999999,0.29167,0.35
2016-05-12,21859.0,0.45833,0.30833,0.38333
2016-05-13,21689.0,0.45,0.325,0.3875
2016-05-16,21720.0,0.48333,0.375,0.429165
2016-05-17,21735.0,0.45,0.4,0.425
2016-05-18,21613.0,0.375,0.48333,0.429165
2016-05-19,21553.0,0.2833299999999999,0.50833,0.3958299999999999
2016-05-20,21553.0,0.24167,0.36667,0.30417
2016-05-23,21613.0,0.2333299999999999,0.29167,0.2625
2016-05-24,21460.0,0.21667,0.275,0.245835
2016-05-25,21759.0,0.33333,0.2333299999999999,0.2833299999999999
2016-05-26,21720.0,0.4,0.25,0.325
2016-05-27,21831.0,0.56667,0.275,0.420835
2016-05-30,21782.0,0.49167,0.34167,0.41667
2016-05-31,21959.0,0.63333,0.43333,0.53333
2016-06-01,21972.0,0.6,0.55,0.575
2016-06-02,22014.0,0.5166700000000001,0.625,0.570835
2016-06-03,22049.0,0.49167,0.61667,0.55417
2016-06-07,22342.0,0.6416700000000001,0.625,0.633335
2016-06-08,22571.0,0.65833,0.63333,0.6458299999999999
2016-06-09,22561.0,0.54167,0.625,0.5833349999999999
2016-06-10,22469.0,0.56667,0.6,0.5833349999999999
2016-06-13,22005.0,0.25833,0.5750000000000001,0.416665
2016-06-14,21932.0,0.19167,0.5166700000000001,0.35417
2016-06-15,21923.0,0.15,0.475,0.3125
2016-06-16,21755.0,0.125,0.31667,0.220835
2016-06-17,21791.0,0.18333,0.175,0.179165
2016-06-20,22096.0,0.43333,0.16667,0.3
2016-06-21,22096.0,0.50833,0.15,0.329165
2016-06-22,22224.0,0.66667,0.16667,0.41667
2016-06-23,22236.0,0.55833,0.2833299999999999,0.42083
2016-06-24,21520.0,0.06667,0.39167,0.22917
2016-06-27,21580.0,0.125,0.4083299999999999,0.266665
2016-06-28,21636.0,0.21667,0.4,0.308335
2016-06-29,21891.0,0.46667,0.275,0.370835
2016-06-30,22049.0,0.55833,0.14167,0.35
2016-07-01,22232.0,0.75833,0.15833,0.4583299999999999
2016-07-04,22306.0,0.8250000000000001,0.24167,0.533335
2016-07-05,22282.0,0.775,0.525,0.65
2016-07-06,21831.0,0.325,0.79167,0.558335
2016-07-07,22081.0,0.48333,0.8250000000000001,0.654165
2016-07-08,21968.0,0.31667,0.725,0.5208349999999999
2016-07-11,22293.0,0.5166700000000001,0.59167,0.55417
2016-07-12,22293.0,0.5750000000000001,0.49167,0.5333350000000001
2016-07-13,22444.0,0.69167,0.44167,0.56667
2016-07-14,22484.0,0.61667,0.46667,0.5416700000000001
2016-07-15,22597.0,0.7000000000000001,0.59167,0.645835
2016-07-18,22636.0,0.625,0.69167,0.658335
2016-07-19,22607.0,0.5166700000000001,0.70833,0.6125
2016-07-20,22566.0,0.54167,0.65833,0.6
2016-07-21,22587.0,0.53333,0.60833,0.57083
2016-07-22,22575.0,0.5750000000000001,0.6,0.5875
2016-07-25,22587.0,0.50833,0.55833,0.53333
2016-07-26,22788.0,0.56667,0.50833,0.5375
2016-07-27,22774.0,0.54167,0.50833,0.5249999999999999
2016-07-28,22723.0,0.59167,0.5750000000000001,0.583335
2016-07-29,22704.0,0.525,0.59167,0.558335
2016-08-01,22891.0,0.55833,0.625,0.591665
2016-08-02,22713.0,0.45,0.6,0.525
2016-08-03,22424.0,0.33333,0.54167,0.4375
2016-08-04,22474.0,0.4,0.48333,0.441665
2016-08-05,22718.0,0.44167,0.45833,0.45
2016-08-08,22891.0,0.45,0.41667,0.433335
2016-08-09,23066.0,0.63333,0.41667,0.525
2016-08-10,22990.0,0.60833,0.45,0.529165
2016-08-11,23018.0,0.6416700000000001,0.48333,0.5625
2016-08-12,23098.0,0.75,0.59167,0.6708350000000001
2016-08-16,23084.0,0.6,0.68333,0.6416649999999999
2016-08-17,23066.0,0.5,0.68333,0.591665
2016-08-18,23232.0,0.41667,0.65,0.533335
2016-08-19,23287.0,0.375,0.5750000000000001,0.475
2016-08-22,23154.0,0.2833299999999999,0.475,0.379165
2016-08-23,23275.0,0.31667,0.39167,0.35417
2016-08-24,23166.0,0.2833299999999999,0.33333,0.30833
2016-08-25,23206.0,0.31667,0.3,0.308335
2016-08-26,23116.0,0.3,0.2833299999999999,0.2916649999999999
2016-08-29,23121.0,0.20833,0.26667,0.2375
2016-08-30,23216.0,0.275,0.26667,0.270835
2016-08-31,23130.0,0.325,0.25833,0.291665
2016-09-01,23070.0,0.4,0.31667,0.358335
2016-09-02,23116.0,0.46667,0.3,0.383335
2016-09-05,23410.0,0.675,0.325,0.5
2016-09-06,23496.0,0.61667,0.36667,0.49167
2016-09-07,23452.0,0.56667,0.45833,0.5125
2016-09-08,23448.0,0.43333,0.53333,0.48333
2016-09-09,23170.0,0.31667,0.6,0.458335
2016-09-12,22587.0,0.14167,0.5166700000000001,0.32917
2016-09-13,22669.0,0.125,0.41667,0.270835
2016-09-19,22905.0,0.225,0.25833,0.241665
2016-09-20,22941.0,0.4,0.16667,0.283335
2016-09-21,23093.0,0.45833,0.15,0.304165
2016-09-22,23296.0,0.625,0.2333299999999999,0.429165
2016-09-23,23279.0,0.75,0.375,0.5625
2016-09-26,23201.0,0.7000000000000001,0.5,0.6000000000000001
2016-09-27,23361.0,0.775,0.70833,0.741665
2016-09-28,23292.0,0.6416700000000001,0.80833,0.7250000000000001
2016-09-29,23457.0,0.70833,0.8250000000000001,0.766665
2016-09-30,23201.0,0.44167,0.7666700000000001,0.6041700000000001
2016-10-04,23339.0,0.48333,0.675,0.579165
2016-10-05,23326.0,0.44167,0.59167,0.51667
2016-10-06,23486.0,0.34167,0.53333,0.4375
2016-10-07,23414.0,0.33333,0.475,0.404165
2016-10-10,23452.0,0.46667,0.44167,0.45417
2016-10-11,23126.0,0.5166700000000001,0.4083299999999999,0.4625
2016-10-12,23106.0,0.56667,0.43333,0.5
2016-10-13,22905.0,0.2833299999999999,0.45,0.366665
2016-10-14,23023.0,0.41667,0.43333,0.425
2016-10-17,23058.0,0.36667,0.46667,0.41667
2016-10-18,23216.0,0.5166700000000001,0.49167,0.50417
2016-10-19,23241.0,0.45,0.475,0.4625
2016-10-20,23265.0,0.5166700000000001,0.425,0.470835
2016-10-21,23154.0,0.46667,0.425,0.445835
2016-10-24,23331.0,0.55,0.45,0.5
2016-10-25,23292.0,0.425,0.49167,0.458335
2016-10-26,23009.0,0.19167,0.46667,0.32917
2016-10-27,23111.0,0.31667,0.4083299999999999,0.3625
2016-10-28,23126.0,0.3,0.35,0.325
2016-10-31,23079.0,0.18333,0.26667,0.225
2016-11-01,23089.0,0.225,0.24167,0.233335
2016-11-02,22788.0,0.11667,0.18333,0.15
2016-11-03,22864.0,0.25833,0.175,0.216665
2016-11-04,22783.0,0.29167,0.16667,0.22917
2016-11-07,23005.0,0.46667,0.18333,0.325
2016-11-08,23053.0,0.625,0.2333299999999999,0.429165
2016-11-09,22579.0,0.21667,0.2333299999999999,0.225
2016-11-10,23028.0,0.63333,0.35833,0.49583
2016-11-11,22797.0,0.625,0.525,0.575
2016-11-14,22616.0,0.59167,0.65,0.620835
2016-11-15,22534.0,0.68333,0.66667,0.675
2016-11-16,22616.0,0.75833,0.66667,0.7124999999999999
2016-11-17,22602.0,0.71667,0.70833,0.7125
2016-11-18,22592.0,0.5750000000000001,0.71667,0.645835
2016-11-21,22548.0,0.36667,0.7000000000000001,0.533335
2016-11-22,22806.0,0.35,0.65833,0.504165
2016-11-23,22891.0,0.38333,0.60833,0.49583
2016-11-24,22774.0,0.25,0.45,0.35
2016-11-25,22783.0,0.25833,0.3,0.279165
2016-11-28,22851.0,0.20833,0.25833,0.2333299999999999
2016-11-29,22860.0,0.41667,0.25833,0.3375
2016-11-30,22972.0,0.35,0.25,0.3
2016-12-01,22990.0,0.48333,0.25833,0.37083
2016-12-02,22828.0,0.35,0.3,0.325
2016-12-05,22802.0,0.275,0.31667,0.295835
2016-12-06,23074.0,0.45,0.39167,0.420835
2016-12-07,23139.0,0.43333,0.39167,0.4125
2016-12-08,23531.0,0.675,0.41667,0.5458350000000001
2016-12-09,23545.0,0.71667,0.41667,0.56667
2016-12-12,23515.0,0.85833,0.475,0.6666650000000001
2016-12-13,23560.0,0.83333,0.6,0.716665
2016-12-14,23582.0,0.775,0.80833,0.7916650000000001
2016-12-15,23573.0,0.78333,0.8916700000000001,0.8375
2016-12-16,23633.0,0.675,0.85,0.7625
2016-12-19,23652.0,0.53333,0.81667,0.675
2016-12-20,23706.0,0.53333,0.7666700000000001,0.65
2016-12-21,23675.0,0.5,0.675,0.5875
2016-12-22,23661.0,0.4083299999999999,0.63333,0.5208299999999999
2016-12-23,23628.0,0.45833,0.49167,0.475
2016-12-26,23675.0,0.45833,0.45,0.454165
2016-12-27,23711.0,0.5,0.38333,0.441665
2016-12-28,23788.0,0.4083299999999999,0.45,0.429165
2016-12-29,23800.0,0.49167,0.44167,0.46667
2017-01-02,23879.0,0.48333,0.43333,0.45833
2017-01-03,24070.0,0.56667,0.45833,0.5125
2017-01-04,24098.0,0.60833,0.5166700000000001,0.5625
2017-01-05,24002.0,0.63333,0.55,0.591665
2017-01-06,24106.0,0.69167,0.625,0.658335
2017-01-09,24166.0,0.45,0.6,0.525
2017-01-10,24133.0,0.36667,0.5750000000000001,0.470835
2017-01-11,24568.0,0.45833,0.56667,0.5125
2017-01-12,24631.0,0.56667,0.55,0.558335
2017-01-13,24568.0,0.59167,0.49167,0.5416700000000001
2017-01-16,24431.0,0.475,0.475,0.475
2017-01-17,24527.0,0.5166700000000001,0.425,0.470835
2017-01-18,24513.0,0.525,0.5,0.5125
2017-01-19,24527.0,0.38333,0.5750000000000001,0.479165
2017-01-20,24491.0,0.38333,0.525,0.454165
2017-01-23,24467.0,0.33333,0.45,0.391665
2017-01-24,24472.0,0.29167,0.35833,0.325
2017-01-25,24564.0,0.2333299999999999,0.33333,0.2833299999999999
2017-01-26,24761.0,0.41667,0.30833,0.3625
2017-01-31,24626.0,0.39167,0.29167,0.34167
2017-02-01,24699.0,0.65,0.30833,0.479165
2017-02-02,24605.0,0.55,0.35,0.45
2017-02-03,24623.0,0.49167,0.4,0.445835
2017-02-06,24683.0,0.56667,0.53333,0.55
2017-02-07,24660.0,0.6,0.63333,0.616665
2017-02-08,24542.0,0.5,0.6,0.55
2017-02-09,24577.0,0.56667,0.56667,0.56667
2017-02-10,24623.0,0.6,0.525,0.5625
2017-02-13,24635.0,0.71667,0.55833,0.6375
2017-02-14,24568.0,0.63333,0.625,0.629165
2017-02-15,24645.0,0.63333,0.69167,0.6625
2017-02-16,24631.0,0.48333,0.66667,0.575
2017-02-17,24631.0,0.46667,0.63333,0.55
2017-02-20,24712.0,0.4083299999999999,0.61667,0.5125
2017-02-21,24939.0,0.59167,0.58333,0.5875
2017-02-22,24987.0,0.55833,0.50833,0.53333
2017-02-23,24996.0,0.5750000000000001,0.425,0.5
2017-02-24,24809.0,0.43333,0.43333,0.43333
2017-02-27,24694.0,0.44167,0.48333,0.4625
2017-02-28,24740.0,0.49167,0.5166700000000001,0.50417
2017-03-02,24970.0,0.45,0.5166700000000001,0.483335
2017-03-03,24731.0,0.26667,0.46667,0.36667
2017-03-06,24757.0,0.26667,0.38333,0.325
2017-03-07,24905.0,0.45833,0.35833,0.4083299999999999
2017-03-08,24952.0,0.425,0.36667,0.395835
2017-03-09,24902.0,0.2833299999999999,0.4,0.341665
2017-03-10,24920.0,0.43333,0.36667,0.4
2017-03-13,25200.0,0.59167,0.35833,0.475
2017-03-14,25432.0,0.5750000000000001,0.43333,0.504165
2017-03-15,25464.0,0.48333,0.55833,0.52083
2017-03-16,25646.0,0.65,0.54167,0.595835
2017-03-17,25761.0,0.65833,0.59167,0.625
2017-03-20,25729.0,0.54167,0.58333,0.5625
2017-03-21,25979.0,0.5166700000000001,0.61667,0.56667
2017-03-22,25893.0,0.425,0.5750000000000001,0.5
2017-03-23,25934.0,0.54167,0.56667,0.55417
2017-03-24,25893.0,0.61667,0.58333,0.6000000000000001
2017-03-27,25729.0,0.46667,0.54167,0.50417
2017-03-28,25787.0,0.61667,0.5,0.558335
2017-03-29,25875.0,0.625,0.525,0.575
2017-03-30,25852.0,0.56667,0.56667,0.56667
2017-03-31,25802.0,0.625,0.65,0.6375
2017-04-03,25865.0,0.625,0.625,0.625
2017-04-04,25811.0,0.48333,0.59167,0.5375
2017-04-05,25765.0,0.48333,0.58333,0.53333
2017-04-06,25665.0,0.43333,0.54167,0.4875
2017-04-07,25621.0,0.45833,0.55,0.504165
2017-04-10,25473.0,0.2333299999999999,0.45,0.341665
2017-04-11,25368.0,0.2333299999999999,0.425,0.329165
2017-04-12,25382.0,0.30833,0.325,0.316665
2017-04-13,25621.0,0.45,0.325,0.3875
2017-04-14,25511.0,0.34167,0.2833299999999999,0.3125
2017-04-17,25563.0,0.60833,0.31667,0.4625
2017-04-18,25548.0,0.65,0.3,0.475
2017-04-19,25437.0,0.56667,0.41667,0.49167
2017-04-20,25544.0,0.5750000000000001,0.58333,0.579165
2017-04-21,25756.0,0.6416700000000001,0.65,0.645835
2017-04-24,25893.0,0.55,0.65833,0.6041650000000001
2017-04-25,26154.0,0.65833,0.66667,0.6625
2017-04-26,26312.0,0.75833,0.73333,0.74583
2017-04-27,26364.0,0.65,0.70833,0.679165
2017-04-28,26419.0,0.49167,0.66667,0.57917
2017-05-02,26625.0,0.55833,0.7000000000000001,0.629165
2017-05-04,26890.0,0.63333,0.66667,0.6499999999999999
2017-05-08,27597.0,0.75833,0.675,0.716665
2017-05-10,27296.0,0.65833,0.70833,0.68333
2017-05-11,27638.0,0.725,0.69167,0.7083349999999999
2017-05-12,27516.0,0.7000000000000001,0.69167,0.695835
2017-05-15,27582.0,0.6416700000000001,0.71667,0.67917
2017-05-16,27619.0,0.59167,0.725,0.658335
2017-05-17,27606.0,0.48333,0.70833,0.59583
2017-05-18,27550.0,0.38333,0.625,0.504165
2017-05-19,27493.0,0.5166700000000001,0.58333,0.55
2017-05-22,27715.0,0.6,0.53333,0.566665
2017-05-23,27795.0,0.7000000000000001,0.53333,0.616665
2017-05-24,27823.0,0.7666700000000001,0.58333,0.675
2017-05-25,28151.0,0.84167,0.65,0.745835
2017-05-26,28325.0,0.80833,0.8,0.804165
2017-05-29,28298.0,0.75,0.8,0.775
2017-05-30,28105.0,0.71667,0.85833,0.7875000000000001
2017-05-31,28110.0,0.66667,0.88333,0.7749999999999999
2017-06-01,28031.0,0.54167,0.875,0.7083349999999999
2017-06-02,28377.0,0.55,0.775,0.6625000000000001
2017-06-05,28334.0,0.475,0.65833,0.566665
2017-06-07,28165.0,0.49167,0.55,0.520835
2017-06-08,28307.0,0.56667,0.5,0.533335
2017-06-09,28518.0,0.56667,0.50833,0.5375
2017-06-12,28243.0,0.43333,0.55833,0.49583
2017-06-13,28398.0,0.5750000000000001,0.54167,0.558335
2017-06-14,28393.0,0.56667,0.58333,0.575
2017-06-15,28278.0,0.33333,0.56667,0.45
2017-06-16,28288.0,0.38333,0.50833,0.4458299999999999
2017-06-19,28441.0,0.41667,0.50833,0.4625
2017-06-20,28528.0,0.3,0.45833,0.379165
2017-06-21,28348.0,0.24167,0.4,0.320835
2017-06-22,28538.0,0.2,0.3,0.25
2017-06-23,28605.0,0.34167,0.25833,0.3
2017-06-26,28762.0,0.31667,0.25833,0.2875
2017-06-27,28770.0,0.35833,0.24167,0.3
2017-06-28,28680.0,0.44167,0.29167,0.36667
2017-06-29,28878.0,0.59167,0.29167,0.44167
2017-06-30,28789.0,0.625,0.45,0.5375
2017-07-03,28854.0,0.59167,0.59167,0.59167
2017-07-04,28675.0,0.425,0.5750000000000001,0.5
2017-07-05,28784.0,0.46667,0.59167,0.52917
2017-07-06,28789.0,0.39167,0.6,0.495835
2017-07-07,28675.0,0.425,0.5166700000000001,0.470835
2017-07-10,28770.0,0.29167,0.44167,0.36667
2017-07-11,28932.0,0.44167,0.375,0.408335
2017-07-12,28927.0,0.33333,0.35,0.341665
2017-07-13,29239.0,0.43333,0.33333,0.38333
2017-07-14,29281.0,0.50833,0.39167,0.4499999999999999
2017-07-17,29405.0,0.69167,0.43333,0.5625
2017-07-18,29397.0,0.63333,0.475,0.554165
2017-07-19,29432.0,0.68333,0.53333,0.60833
2017-07-20,29584.0,0.65,0.59167,0.620835
2017-07-21,29710.0,0.65833,0.69167,0.675
2017-07-24,29700.0,0.61667,0.73333,0.675
2017-07-25,29551.0,0.50833,0.71667,0.6125
2017-07-26,29483.0,0.55,0.6416700000000001,0.5958350000000001
2017-07-27,29579.0,0.5750000000000001,0.60833,0.5916650000000001
2017-07-28,29003.0,0.375,0.55833,0.466665
2017-07-31,29003.0,0.30833,0.49167,0.4
2017-08-01,29263.0,0.525,0.425,0.475
2017-08-02,29339.0,0.48333,0.45833,0.4708299999999999
2017-08-03,28820.0,0.29167,0.44167,0.36667
2017-08-04,28972.0,0.31667,0.38333,0.35
2017-08-07,28990.0,0.4,0.375,0.3875
2017-08-08,28944.0,0.35833,0.39167,0.375
2017-08-09,28579.0,0.24167,0.4083299999999999,0.325
2017-08-10,28445.0,0.20833,0.33333,0.27083
2017-08-11,27924.0,0.175,0.24167,0.208335
2017-08-14,28175.0,0.21667,0.20833,0.2125
2017-08-16,28344.0,0.325,0.2,0.2625
2017-08-17,28506.0,0.53333,0.2,0.366665
2017-08-18,28479.0,0.5,0.2333299999999999,0.366665
2017-08-21,28445.0,0.5,0.31667,0.408335
2017-08-22,28543.0,0.5166700000000001,0.41667,0.46667
2017-08-23,28562.0,0.46667,0.50833,0.4875
2017-08-24,28695.0,0.475,0.54167,0.508335
2017-08-25,28712.0,0.61667,0.60833,0.6125
2017-08-28,28548.0,0.66667,0.525,0.595835
2017-08-29,28474.0,0.50833,0.55,0.529165
2017-08-30,28579.0,0.53333,0.56667,0.55
2017-08-31,28403.0,0.48333,0.5750000000000001,0.529165
2017-09-01,28403.0,0.43333,0.54167,0.4875
2017-09-04,28086.0,0.15,0.5166700000000001,0.333335
2017-09-05,28059.0,0.20833,0.39167,0.3
2017-09-06,27998.0,0.175,0.275,0.225
2017-09-07,28349.0,0.33333,0.25833,0.29583
2017-09-08,28368.0,0.25833,0.225,0.241665
2017-09-11,28626.0,0.425,0.20833,0.316665
2017-09-12,28648.0,0.54167,0.20833,0.375
2017-09-13,28662.0,0.4,0.21667,0.308335
